NO2(GT),PT08.S4(NO2),T,RH,AH,Day,Month,Hour,Weekday
74.0,785.0,7.0,39.8,0.4006,8,2,1,1
49.0,761.0,7.1,40.5,0.409,8,2,2,1
54.0,782.0,6.0,42.9,0.40399999999999997,8,2,4,1
69.0,802.0,6.4,42.7,0.4126,8,2,5,1
92.0,817.0,6.1,43.6,0.4129,8,2,6,1
146.0,885.0,5.9,45.1,0.4211,8,2,7,1
180.0,996.0,10.5,33.4,0.4246,8,2,11,1
165.0,844.0,13.9,20.7,0.3271,8,2,15,1
156.0,800.0,13.6,20.0,0.3093,8,2,16,1
207.0,1400.0,8.5,50.9,0.5664,11,2,21,2
213.0,1268.0,8.3,53.3,0.5843,11,2,22,2
192.0,1279.0,7.1,58.1,0.5885,11,2,23,2
211.0,1313.0,5.8,64.3,0.5964,12,2,0,4
229.0,1274.0,5.3,66.8,0.5979,12,2,1,4
216.0,1174.0,5.0,66.6,0.5871,12,2,2,4
146.0,1065.0,5.1,65.9,0.5827,12,2,4,4
136.0,1087.0,4.1,69.0,0.5735,12,2,5,4
176.0,1144.0,5.2,65.5,0.5836,12,2,7,4
224.0,1263.0,6.0,62.8,0.5929,12,2,8,4
207.0,1290.0,7.1,59.3,0.6005,12,2,9,4
229.0,1382.0,9.0,54.7,0.6271,12,2,11,4
208.0,1450.0,10.0,53.1,0.6495,12,2,12,4
207.0,1488.0,10.8,52.0,0.6738,12,2,13,4
231.0,1543.0,10.1,59.9,0.7379,12,2,23,4
229.0,1488.0,9.9,63.2,0.7706,13,2,0,6
221.0,1541.0,9.4,73.4,0.8662,13,2,1,6
180.0,1451.0,9.4,77.7,0.9203,13,2,2,6
140.0,1430.0,8.9,81.3,0.9277,13,2,4,6
150.0,1348.0,8.3,84.0,0.9234,13,2,6,6
145.0,1356.0,8.1,85.0,0.9221,13,2,7,6
149.0,1420.0,8.7,83.7,0.9423,13,2,8,6
155.0,1477.0,9.5,82.4,0.976,13,2,9,6
158.0,1473.0,11.0,78.2,1.022,13,2,10,6
188.0,1456.0,14.1,67.9,1.0859,13,2,11,6
154.0,1310.0,16.3,56.6,1.0422,13,2,12,6
107.0,1277.0,18.7,48.0,1.0259,13,2,13,6
90.0,1109.0,19.4,32.4,0.7239,13,2,16,6
100.0,1081.0,17.1,35.8,0.6944,13,2,17,6
179.0,1198.0,13.9,43.8,0.6937,13,2,20,6
116.0,1032.0,13.7,42.9,0.6687,13,2,21,6
143.0,1137.0,12.5,47.8,0.6877,13,2,22,6
142.0,1173.0,11.8,53.4,0.7366,13,2,23,6
109.0,1120.0,9.8,61.2,0.7413,14,2,2,0
62.0,1024.0,8.3,67.2,0.7382,14,2,4,0
49.0,1024.0,7.7,68.9,0.728,14,2,5,0
81.0,1053.0,6.9,70.0,0.6997,14,2,6,0
176.0,1257.0,9.4,44.9,0.5296,14,2,8,0
193.0,1175.0,10.3,45.4,0.5666,14,2,9,0
168.0,1043.0,11.5,39.6,0.5372,14,2,10,0
123.0,1013.0,11.7,36.9,0.506,14,2,11,0
111.0,913.0,11.8,36.2,0.4999,14,2,12,0
120.0,990.0,12.0,38.7,0.5402,14,2,13,0
123.0,967.0,13.7,30.3,0.4724,14,2,14,0
115.0,917.0,12.6,30.6,0.4443,14,2,15,0
140.0,901.0,13.6,22.7,0.3529,14,2,17,0
185.0,1044.0,11.8,23.0,0.3171,14,2,18,0
200.0,1018.0,10.4,18.0,0.2269,14,2,20,0
191.0,928.0,9.7,20.6,0.2488,14,2,21,0
169.0,878.0,9.4,24.8,0.2923,14,2,22,0
139.0,936.0,8.8,31.2,0.3533,14,2,23,0
102.0,813.0,8.7,31.2,0.3521,15,2,0,1
76.0,766.0,8.5,30.4,0.3391,15,2,1,1
56.0,740.0,8.0,32.9,0.353,15,2,2,1
30.0,738.0,6.9,39.1,0.3901,15,2,4,1
28.0,738.0,6.9,39.8,0.3966,15,2,5,1
56.0,780.0,6.1,40.8,0.3868,15,2,6,1
94.0,834.0,6.0,41.5,0.3896,15,2,7,1
220.0,1017.0,6.5,39.5,0.3865,15,2,9,1
134.0,801.0,12.8,19.8,0.2933,15,2,12,1
135.0,792.0,12.0,19.3,0.2716,15,2,14,1
158.0,901.0,11.5,22.1,0.2987,15,2,17,1
181.0,1085.0,10.4,23.1,0.2905,15,2,18,1
185.0,1132.0,9.5,25.2,0.2996,15,2,19,1
187.0,1141.0,8.9,26.9,0.3069,15,2,20,1
174.0,953.0,7.4,31.8,0.3287,15,2,22,1
182.0,1015.0,6.6,37.5,0.3664,15,2,23,1
182.0,999.0,6.3,40.1,0.3842,16,2,0,2
193.0,1078.0,5.2,44.2,0.3943,16,2,1,2
142.0,913.0,3.3,52.2,0.4074,16,2,4,2
201.0,1052.0,3.5,54.2,0.4297,16,2,7,2
206.0,1014.0,8.9,33.8,0.385,16,2,10,2
98.0,887.0,9.1,33.0,0.3827,16,2,11,2
139.0,948.0,9.6,31.3,0.3763,16,2,13,2
155.0,942.0,9.3,34.6,0.405,16,2,15,2
155.0,967.0,8.9,37.9,0.4318,16,2,16,2
148.0,1010.0,8.2,41.8,0.4563,16,2,17,2
153.0,1110.0,7.4,44.5,0.4582,16,2,18,2
216.0,1111.0,5.0,46.6,0.4099,16,2,22,2
200.0,1016.0,5.8,40.3,0.374,16,2,23,2
192.0,1101.0,5.4,43.8,0.3945,17,2,0,3
187.0,984.0,5.7,42.1,0.3883,17,2,1,3
173.0,1024.0,5.7,42.1,0.3885,17,2,2,3
64.0,837.0,5.7,46.6,0.4298,17,2,4,3
46.0,804.0,6.9,45.0,0.4499,17,2,5,3
51.0,794.0,6.9,42.2,0.4224,17,2,6,3
115.0,935.0,6.4,43.8,0.423,17,2,7,3
202.0,1152.0,7.7,42.1,0.444,17,2,9,3
167.0,969.0,10.1,36.7,0.4536,17,2,10,3
139.0,913.0,9.0,41.4,0.4775,17,2,11,3
130.0,1003.0,8.3,47.8,0.5238,17,2,13,3
143.0,1072.0,8.9,45.5,0.5208,17,2,14,3
143.0,980.0,8.9,46.1,0.5256,17,2,15,3
136.0,972.0,9.0,44.9,0.5173,17,2,16,3
177.0,1160.0,8.4,45.2,0.4977,17,2,18,3
198.0,1185.0,7.6,47.8,0.5013,17,2,19,3
191.0,1058.0,7.4,46.9,0.4854,17,2,21,3
169.0,1016.0,6.9,48.2,0.4832,17,2,22,3
106.0,883.0,7.1,47.9,0.4867,17,2,23,3
105.0,910.0,6.9,48.7,0.4874,18,2,0,4
130.0,905.0,6.8,48.2,0.4792,18,2,1,4
45.0,803.0,6.4,49.8,0.4814,18,2,4,4
35.0,794.0,6.9,48.1,0.4796,18,2,5,4
205.0,1115.0,6.9,48.8,0.4903,18,2,8,4
199.0,1174.0,8.4,44.6,0.4922,18,2,9,4
146.0,953.0,11.5,33.1,0.4479,18,2,13,4
134.0,987.0,11.3,31.7,0.4249,18,2,15,4
141.0,1096.0,11.1,32.2,0.4243,18,2,17,4
190.0,1111.0,7.0,44.2,0.4446,18,2,22,4
219.0,997.0,3.1,57.8,0.4462,19,2,1,5
156.0,913.0,3.1,56.7,0.4388,19,2,2,5
98.0,860.0,2.3,58.9,0.4317,19,2,4,5
89.0,867.0,1.9,60.0,0.4276,19,2,5,5
148.0,941.0,0.9,64.6,0.4294,19,2,7,5
194.0,1072.0,0.6,65.0,0.4231,19,2,8,5
231.0,1099.0,2.1,59.9,0.4338,19,2,9,5
217.0,1027.0,4.2,54.0,0.4483,19,2,11,5
210.0,982.0,7.4,43.8,0.4538,19,2,12,5
126.0,902.0,11.2,34.5,0.4586,19,2,13,5
118.0,937.0,13.8,32.4,0.5084,19,2,14,5
114.0,901.0,12.4,34.9,0.5002,19,2,15,5
140.0,969.0,13.5,29.1,0.4486,19,2,17,5
202.0,1147.0,10.9,34.9,0.4568,19,2,19,5
231.0,1185.0,9.7,39.7,0.4792,19,2,21,5
214.0,1141.0,9.1,41.9,0.4857,19,2,22,5
173.0,1083.0,9.4,44.7,0.5279,20,2,0,6
169.0,1026.0,8.5,45.8,0.5108,20,2,1,6
130.0,993.0,8.2,46.9,0.5099,20,2,4,6
72.0,894.0,8.4,48.6,0.5375,20,2,5,6
40.0,881.0,8.0,54.7,0.5883,20,2,6,6
56.0,905.0,7.8,55.7,0.5914,20,2,7,6
81.0,919.0,8.8,50.7,0.5752,20,2,9,6
94.0,946.0,10.6,45.8,0.5838,20,2,11,6
97.0,976.0,9.1,56.2,0.6515,20,2,12,6
112.0,1024.0,7.9,66.5,0.7124,20,2,13,6
107.0,1038.0,8.4,61.0,0.6721,20,2,15,6
114.0,1013.0,8.6,57.3,0.6429,20,2,16,6
115.0,996.0,8.4,56.3,0.6227,20,2,17,6
127.0,1006.0,8.0,57.7,0.6222,20,2,18,6
149.0,1040.0,7.4,59.3,0.6123,20,2,20,6
105.0,965.0,7.7,54.4,0.5753,20,2,22,6
116.0,976.0,7.7,53.0,0.5572,20,2,23,6
112.0,1010.0,6.7,62.8,0.6188,21,2,0,0
80.0,948.0,6.6,61.9,0.6056,21,2,1,0
59.0,936.0,5.7,70.3,0.6498,21,2,2,0
63.0,1001.0,3.3,84.3,0.6617,21,2,6,0
164.0,1282.0,5.1,75.0,0.6646,21,2,8,0
218.0,1375.0,4.6,77.6,0.6651,21,2,9,0
210.0,1196.0,6.2,77.4,0.7383,21,2,11,0
172.0,1227.0,8.1,64.0,0.6942,21,2,14,0
157.0,1184.0,6.9,71.3,0.7118,21,2,15,0
181.0,1272.0,7.0,73.7,0.7425,21,2,16,0
194.0,1290.0,7.3,70.0,0.7195,21,2,17,0
208.0,1194.0,5.6,74.0,0.6808,21,2,21,0
143.0,1082.0,5.6,71.9,0.6604,21,2,22,0
124.0,1046.0,6.4,70.7,0.6848,21,2,23,0
89.0,1015.0,6.3,70.1,0.6733,22,2,0,1
85.0,1032.0,4.4,80.5,0.6825,22,2,1,1
66.0,963.0,3.9,83.1,0.6787,22,2,2,1
46.0,918.0,3.4,85.4,0.6736,22,2,4,1
60.0,956.0,3.3,84.5,0.6608,22,2,5,1
117.0,1035.0,3.4,84.5,0.664,22,2,6,1
178.0,1180.0,3.4,84.5,0.6677,22,2,7,1
201.0,1140.0,9.1,58.4,0.6787,22,2,11,1
208.0,1225.0,11.4,48.9,0.6579999999999999,22,2,12,1
212.0,1282.0,8.3,64.4,0.7072,22,2,13,1
206.0,1236.0,5.8,72.5,0.6718,22,2,18,1
190.0,1141.0,4.2,77.8,0.6491,22,2,20,1
218.0,1201.0,4.3,79.5,0.6648,22,2,21,1
87.0,951.0,3.9,78.7,0.643,23,2,2,2
70.0,959.0,3.2,82.8,0.6426,23,2,4,2
66.0,912.0,4.2,75.9,0.6311,23,2,6,2
198.0,1114.0,4.3,79.8,0.6706,23,2,9,2
180.0,1004.0,2.8,83.9,0.6326,23,2,11,2
169.0,1020.0,3.9,79.5,0.6482,23,2,12,2
232.0,1244.0,5.7,72.5,0.6686,23,2,14,2
223.0,1243.0,5.6,74.6,0.6826,23,2,15,2
223.0,1317.0,4.8,78.6,0.6826,23,2,19,2
226.0,1212.0,4.3,78.9,0.6621,23,2,22,2
167.0,1053.0,4.2,77.9,0.6479,23,2,23,2
100.0,1023.0,4.0,80.8,0.6666,24,2,2,3
86.0,960.0,2.9,85.3,0.6503,24,2,4,3
131.0,1051.0,3.6,84.4,0.6724,24,2,6,3
170.0,1146.0,3.8,83.8,0.6771,24,2,7,3
232.0,1142.0,4.6,82.0,0.6997,24,2,11,3
196.0,1117.0,5.5,79.5,0.7238,24,2,12,3
195.0,1206.0,6.7,76.2,0.7519,24,2,13,3
189.0,1223.0,7.9,69.0,0.7394,24,2,14,3
212.0,1299.0,8.5,66.3,0.7387,24,2,15,3
227.0,1218.0,5.6,81.2,0.7443,24,2,22,3
192.0,1201.0,5.5,81.5,0.7393,24,2,23,3
202.0,1215.0,5.3,84.1,0.753,25,2,0,4
189.0,1181.0,5.2,83.9,0.7487,25,2,1,4
100.0,1025.0,5.0,82.8,0.7273,25,2,5,4
146.0,1095.0,5.2,80.7,0.7219,25,2,6,4
175.0,1161.0,5.3,80.2,0.7179,25,2,7,4
190.0,1533.0,8.3,67.4,0.7384,25,2,10,4
153.0,1084.0,13.0,40.3,0.6028,25,2,12,4
167.0,1122.0,10.9,44.8,0.5849,25,2,13,4
150.0,1104.0,12.6,38.5,0.5586,25,2,16,4
152.0,1124.0,12.3,38.4,0.5488,25,2,17,4
189.0,1229.0,8.6,48.2,0.5385,25,2,19,4
195.0,1309.0,7.8,50.8,0.5384,25,2,20,4
179.0,1098.0,7.3,52.8,0.5404,25,2,21,4
170.0,1193.0,5.1,68.2,0.6033,25,2,23,4
161.0,1133.0,4.7,69.0,0.5936,26,2,0,5
145.0,1063.0,4.0,69.8,0.5756,26,2,1,5
136.0,1063.0,3.4,71.3,0.5626,26,2,2,5
115.0,947.0,3.8,66.2,0.5359,26,2,5,5
103.0,897.0,4.6,60.5,0.5173,26,2,6,5
108.0,855.0,5.7,54.3,0.5022,26,2,7,5
124.0,926.0,6.2,51.3,0.488,26,2,8,5
124.0,912.0,8.8,45.0,0.5114,26,2,10,5
116.0,909.0,9.6,43.5,0.5202,26,2,11,5
118.0,953.0,9.8,44.1,0.5332,26,2,14,5
108.0,906.0,9.7,45.1,0.5417,26,2,15,5
117.0,961.0,7.4,56.0,0.5797,26,2,17,5
126.0,974.0,6.4,61.7,0.5956,26,2,18,5
157.0,1188.0,7.3,56.7,0.5806,26,2,20,5
161.0,1106.0,7.2,56.7,0.579,26,2,21,5
169.0,1139.0,6.7,59.1,0.5848,26,2,22,5
166.0,1224.0,5.9,62.1,0.5808,26,2,23,5
189.0,1230.0,6.3,60.4,0.5811,27,2,0,6
184.0,1121.0,5.5,60.2,0.5458,27,2,1,6
119.0,979.0,2.8,70.9,0.5383,27,2,4,6
77.0,949.0,1.6,74.3,0.5168,27,2,6,6
112.0,955.0,1.4,76.3,0.5261,27,2,7,6
118.0,949.0,2.5,69.5,0.5172,27,2,8,6
124.0,956.0,3.7,64.8,0.5208,27,2,9,6
144.0,1053.0,7.8,49.9,0.5307,27,2,10,6
128.0,972.0,11.2,37.1,0.4936,27,2,11,6
120.0,884.0,12.6,30.6,0.446,27,2,12,6
131.0,868.0,10.3,32.9,0.4131,27,2,13,6
82.0,803.0,8.8,40.0,0.4538,27,2,15,6
111.0,791.0,7.9,38.9,0.4141,27,2,17,6
155.0,884.0,6.0,42.0,0.3962,27,2,19,6
105.0,793.0,4.5,48.0,0.4085,27,2,22,6
119.0,870.0,4.3,48.6,0.4069,27,2,23,6
150.0,878.0,4.0,50.0,0.4115,28,2,0,0
94.0,797.0,4.0,52.9,0.4338,28,2,1,0
56.0,755.0,4.0,51.0,0.42,28,2,2,0
28.0,667.0,3.8,48.0,0.3879,28,2,4,0
25.0,669.0,3.6,50.3,0.4022,28,2,5,0
31.0,684.0,2.8,52.6,0.3972,28,2,6,0
111.0,837.0,2.7,50.5,0.3804,28,2,8,0
122.0,842.0,2.7,49.4,0.3714,28,2,9,0
115.0,780.0,3.3,45.2,0.354,28,2,10,0
123.0,744.0,3.1,43.3,0.3354,28,2,11,0
119.0,726.0,3.7,38.8,0.3123,28,2,12,0
125.0,757.0,4.0,36.8,0.3016,28,2,13,0
111.0,673.0,3.4,32.4,0.2563,28,2,15,0
114.0,699.0,3.3,33.1,0.2592,28,2,16,0
114.0,716.0,2.6,35.1,0.2618,28,2,17,0
141.0,885.0,1.6,37.9,0.2645,28,2,19,0
90.0,655.0,1.1,35.4,0.2382,28,2,22,0
79.0,621.0,1.0,34.3,0.2292,28,2,23,0
69.0,642.0,1.0,37.4,0.2487,1,3,0,0
60.0,640.0,0.7,41.2,0.2693,1,3,1,0
27.0,551.0,-0.1,37.5,0.2326,1,3,4,0
30.0,561.0,-0.3,38.4,0.2347,1,3,5,0
84.0,652.0,-0.6,41.4,0.2478,1,3,7,0
147.0,839.0,-0.2,40.2,0.2478,1,3,8,0
109.0,660.0,3.1,29.1,0.22399999999999998,1,3,11,0
94.0,684.0,3.1,31.0,0.2386,1,3,13,0
102.0,709.0,3.2,30.8,0.2399,1,3,14,0
107.0,701.0,3.3,31.5,0.2464,1,3,15,0
113.0,710.0,4.1,28.6,0.2363,1,3,16,0
110.0,708.0,3.9,29.2,0.2378,1,3,17,0
116.0,815.0,1.9,35.0,0.2494,1,3,18,0
148.0,887.0,1.8,35.4,0.2497,1,3,19,0
156.0,935.0,1.4,36.5,0.2503,1,3,20,0
159.0,796.0,0.8,36.3,0.2388,1,3,21,0
110.0,669.0,0.3,31.9,0.2031,1,3,23,0
102.0,637.0,0.2,30.2,0.191,2,3,0,3
67.0,605.0,-0.1,31.9,0.1975,2,3,2,3
75.0,669.0,-1.4,44.9,0.2536,2,3,4,3
73.0,698.0,-1.3,46.3,0.2635,2,3,5,3
150.0,1056.0,-1.9,51.4,0.2801,2,3,8,3
169.0,1072.0,-0.5,45.9,0.2763,2,3,9,3
181.0,922.0,4.6,32.5,0.2783,2,3,10,3
187.0,942.0,7.5,24.3,0.2528,2,3,11,3
146.0,767.0,9.6,18.8,0.2246,2,3,12,3
131.0,764.0,9.3,18.4,0.2157,2,3,13,3
178.0,885.0,11.6,15.3,0.2086,2,3,17,3
199.0,1054.0,5.1,36.4,0.32299999999999995,2,3,21,3
170.0,936.0,4.8,39.6,0.344,2,3,22,3
153.0,905.0,5.0,39.6,0.3479,2,3,23,3
117.0,884.0,3.8,45.9,0.3728,3,3,2,3
119.0,947.0,3.4,56.3,0.4455,3,3,4,3
108.0,1001.0,2.9,67.9,0.5183,3,3,5,3
121.0,1063.0,2.8,74.1,0.5618,3,3,6,3
136.0,1120.0,2.9,75.6,0.5742,3,3,7,3
211.0,1406.0,5.9,50.2,0.4706,3,3,9,3
186.0,1069.0,7.3,39.4,0.4035,3,3,10,3
177.0,1155.0,3.6,75.9,0.6055,3,3,11,3
150.0,1088.0,5.3,69.2,0.6213,3,3,13,3
148.0,1107.0,6.1,66.0,0.6255,3,3,14,3
151.0,1115.0,6.0,70.1,0.6577,3,3,15,3
151.0,1147.0,6.3,72.1,0.6907,3,3,16,3
165.0,1252.0,6.3,75.7,0.7252,3,3,17,3
197.0,1510.0,5.6,80.4,0.7382,3,3,18,3
228.0,1539.0,4.9,82.4,0.7201,3,3,19,3
196.0,1488.0,4.3,84.0,0.7051,3,3,20,3
192.0,1331.0,4.3,83.6,0.7025,3,3,21,3
154.0,1173.0,4.1,81.2,0.6721,4,3,1,6
138.0,1108.0,3.9,80.9,0.6613,4,3,2,6
92.0,912.0,4.5,65.1,0.5547,4,3,4,6
103.0,993.0,4.0,75.2,0.6161,4,3,5,6
117.0,1049.0,3.7,76.4,0.6164,4,3,6,6
139.0,1180.0,3.1,77.3,0.5985,4,3,7,6
167.0,1497.0,3.7,74.4,0.5992,4,3,8,6
216.0,1432.0,6.5,60.9,0.5919,4,3,10,6
192.0,1435.0,7.6,59.8,0.6245,4,3,11,6
188.0,1399.0,8.6,57.6,0.6471,4,3,12,6
189.0,1493.0,10.9,52.4,0.6826,4,3,13,6
192.0,1443.0,12.3,48.3,0.6871,4,3,14,6
194.0,1411.0,12.5,43.4,0.6298,4,3,15,6
217.0,1401.0,11.9,42.3,0.5902,4,3,16,6
178.0,1392.0,12.3,41.2,0.5867,4,3,17,6
183.0,1327.0,10.8,48.1,0.6235,4,3,18,6
189.0,1336.0,8.9,52.5,0.5996,4,3,19,6
153.0,1049.0,6.9,60.0,0.5977,4,3,22,6
156.0,1104.0,6.6,61.3,0.5995,4,3,23,6
172.0,1070.0,6.3,59.8,0.5761,5,3,0,1
136.0,974.0,4.4,63.9,0.5385,5,3,4,1
110.0,948.0,4.2,62.5,0.5191,5,3,5,1
128.0,989.0,3.1,68.6,0.5302,5,3,6,1
132.0,866.0,4.6,54.6,0.4682,5,3,7,1
156.0,1034.0,5.0,54.5,0.4788,5,3,8,1
185.0,1112.0,7.0,48.1,0.4847,5,3,9,1
121.0,866.0,10.0,37.7,0.4643,5,3,10,1
117.0,955.0,13.0,30.3,0.452,5,3,11,1
133.0,929.0,14.0,28.1,0.4476,5,3,12,1
162.0,1035.0,13.4,29.0,0.4436,5,3,14,1
132.0,966.0,13.5,28.3,0.4374,5,3,15,1
162.0,1015.0,13.0,29.7,0.442,5,3,16,1
156.0,1176.0,8.6,56.3,0.6312,5,3,18,1
177.0,1205.0,8.5,57.9,0.6435,5,3,19,1
185.0,1284.0,7.8,63.4,0.6735,5,3,20,1
166.0,1197.0,6.5,74.7,0.7248,5,3,22,1
152.0,1171.0,6.5,73.9,0.7224,5,3,23,1
170.0,1220.0,6.8,72.1,0.7143,6,3,0,4
160.0,998.0,7.0,60.0,0.6055,6,3,1,4
100.0,826.0,7.2,47.8,0.48700000000000004,6,3,2,4
57.0,810.0,6.8,52.9,0.5245,6,3,4,4
32.0,788.0,5.8,59.4,0.5502,6,3,6,4
72.0,833.0,5.5,58.3,0.529,6,3,7,4
79.0,829.0,7.3,48.7,0.5007,6,3,9,4
85.0,792.0,11.2,33.8,0.449,6,3,11,4
96.0,787.0,14.8,23.7,0.3945,6,3,13,4
113.0,990.0,13.1,26.6,0.39899999999999997,6,3,14,4
146.0,850.0,12.0,27.7,0.3885,6,3,16,4
167.0,916.0,11.5,30.1,0.4067,6,3,17,4
162.0,1036.0,10.1,33.2,0.4115,6,3,18,4
194.0,942.0,8.6,38.1,0.4282,6,3,19,4
185.0,926.0,8.0,41.2,0.4433,6,3,20,4
158.0,905.0,7.5,43.8,0.4551,6,3,21,4
157.0,903.0,6.1,46.3,0.4394,6,3,23,4
141.0,836.0,5.6,45.5,0.4187,7,3,0,6
34.0,730.0,5.2,57.2,0.5094,7,3,4,6
99.0,827.0,5.6,51.3,0.4712,7,3,7,6
165.0,941.0,5.9,45.4,0.4244,7,3,8,6
168.0,978.0,6.9,41.3,0.4145,7,3,9,6
169.0,910.0,8.6,34.2,0.3834,7,3,10,6
162.0,811.0,9.6,27.7,0.3308,7,3,11,6
136.0,779.0,10.2,25.6,0.3181,7,3,13,6
124.0,788.0,10.0,25.2,0.3079,7,3,14,6
204.0,985.0,7.9,28.0,0.2999,7,3,18,6
209.0,1148.0,6.9,30.7,0.3066,7,3,19,6
224.0,1137.0,6.1,33.3,0.3152,7,3,20,6
174.0,865.0,4.2,40.9,0.3417,7,3,22,6
181.0,924.0,3.9,43.5,0.3538,7,3,23,6
157.0,868.0,3.0,47.7,0.3658,8,3,0,2
154.0,918.0,2.5,52.1,0.3855,8,3,1,2
101.0,807.0,0.5,59.4,0.3841,8,3,4,2
114.0,820.0,1.4,56.8,0.3903,8,3,5,2
134.0,846.0,0.9,58.4,0.38799999999999996,8,3,6,2
144.0,931.0,0.3,61.0,0.3881,8,3,7,2
182.0,1360.0,0.9,59.1,0.3913,8,3,8,2
223.0,1599.0,4.1,47.9,0.3959,8,3,9,2
219.0,1265.0,7.7,34.6,0.3652,8,3,10,2
215.0,1091.0,10.9,25.7,0.3341,8,3,11,2
191.0,864.0,13.7,17.4,0.2715,8,3,12,2
162.0,882.0,14.0,16.8,0.2672,8,3,13,2
165.0,988.0,14.1,17.0,0.2729,8,3,14,2
171.0,920.0,15.0,15.8,0.2678,8,3,15,2
164.0,926.0,16.5,14.9,0.2775,8,3,16,2
168.0,957.0,15.8,16.7,0.2972,8,3,17,2
204.0,1222.0,13.2,23.9,0.3597,8,3,18,2
215.0,1198.0,8.5,42.4,0.4716,8,3,21,2
206.0,1055.0,7.5,44.0,0.4564,8,3,22,2
167.0,954.0,6.6,46.0,0.4505,8,3,23,2
145.0,949.0,5.5,49.6,0.4526,9,3,0,5
133.0,927.0,4.9,52.2,0.4567,9,3,1,5
117.0,887.0,4.6,53.5,0.4584,9,3,2,5
90.0,893.0,3.8,56.8,0.4614,9,3,4,5
120.0,959.0,2.0,64.9,0.4657,9,3,6,5
141.0,1061.0,2.0,65.3,0.4688,9,3,7,5
190.0,1497.0,3.3,61.6,0.4829,9,3,8,5
215.0,1685.0,5.7,52.5,0.4851,9,3,9,5
121.0,1216.0,17.3,34.5,0.6728,9,3,15,5
114.0,1271.0,18.0,33.1,0.6779,9,3,17,5
168.0,1520.0,14.6,41.0,0.6792,9,3,18,5
207.0,1747.0,12.8,46.2,0.6794,9,3,19,5
199.0,1724.0,11.5,53.9,0.7312,9,3,20,5
192.0,1606.0,10.6,58.8,0.7512,9,3,21,5
137.0,1161.0,8.3,64.2,0.7071,9,3,23,5
123.0,1130.0,7.8,65.5,0.6961,10,3,0,0
109.0,1070.0,7.5,65.9,0.6868,10,3,1,0
94.0,1034.0,4.0,80.9,0.667,10,3,4,0
95.0,1020.0,4.2,79.1,0.6611,10,3,5,0
101.0,1020.0,5.3,73.2,0.6577,10,3,6,0
100.0,1143.0,4.3,76.1,0.6395,10,3,7,0
150.0,1606.0,4.8,74.6,0.647,10,3,8,0
168.0,1620.0,7.5,64.5,0.6702,10,3,9,0
199.0,1372.0,11.7,49.3,0.6772,10,3,10,0
168.0,1308.0,14.7,41.2,0.6857,10,3,11,0
161.0,1258.0,17.4,33.2,0.6535,10,3,12,0
145.0,1082.0,19.1,18.1,0.3955,10,3,14,0
148.0,1016.0,19.5,15.3,0.3431,10,3,15,0
131.0,901.0,20.2,14.4,0.337,10,3,16,0
163.0,1186.0,16.5,21.6,0.4012,10,3,18,0
219.0,1295.0,14.5,18.3,0.2996,10,3,19,0
229.0,1233.0,11.5,35.9,0.4862,10,3,21,0
184.0,985.0,9.5,34.6,0.41100000000000003,10,3,22,0
151.0,922.0,8.3,38.2,0.4203,10,3,23,0
133.0,949.0,7.7,41.7,0.4387,11,3,0,3
111.0,887.0,5.7,49.4,0.4551,11,3,2,3
90.0,864.0,5.7,50.1,0.4629,11,3,3,3
91.0,912.0,4.4,56.4,0.4761,11,3,4,3
89.0,870.0,4.9,55.2,0.4807,11,3,5,3
89.0,908.0,4.5,56.3,0.48,11,3,6,3
189.0,1581.0,7.1,50.0,0.5067,11,3,9,3
211.0,1399.0,11.1,38.4,0.5066,11,3,10,3
162.0,1162.0,17.2,30.6,0.5949,11,3,12,3
182.0,1404.0,18.8,31.8,0.6853,11,3,14,3
180.0,1319.0,19.3,29.9,0.6604,11,3,15,3
156.0,1252.0,18.8,31.5,0.6752,11,3,16,3
168.0,1211.0,18.2,28.1,0.5817,11,3,17,3
181.0,1349.0,16.0,35.3,0.6356,11,3,18,3
226.0,1661.0,13.8,43.6,0.6825,11,3,19,3
222.0,1350.0,12.8,49.3,0.7277,11,3,21,3
151.0,1156.0,10.6,55.9,0.7138,11,3,23,3
174.0,1157.0,10.3,55.9,0.7014,12,3,0,5
145.0,1077.0,10.2,55.8,0.6927,12,3,1,5
147.0,1113.0,10.0,57.3,0.7015,12,3,2,5
134.0,1113.0,10.2,57.9,0.7191,12,3,3,5
85.0,1027.0,10.3,59.4,0.7459,12,3,4,5
65.0,1056.0,9.2,75.3,0.8764,12,3,6,5
84.0,1074.0,9.4,73.1,0.8621,12,3,7,5
145.0,1177.0,15.1,48.6,0.8266,12,3,12,5
128.0,1105.0,18.0,35.4,0.7233,12,3,13,5
129.0,1167.0,17.9,35.3,0.7184,12,3,14,5
114.0,1115.0,17.6,35.5,0.7065,12,3,16,5
156.0,1208.0,15.6,40.0,0.7018,12,3,18,5
201.0,1415.0,13.2,51.4,0.7759999999999999,12,3,20,5
221.0,1350.0,12.0,56.1,0.7832,12,3,21,5
157.0,1130.0,11.6,54.7,0.7454,12,3,22,5
114.0,1070.0,12.0,53.3,0.7472,12,3,23,5
107.0,1044.0,12.5,55.4,0.7999,13,3,0,6
113.0,1071.0,12.3,56.0,0.7958,13,3,1,6
118.0,1069.0,12.4,53.4,0.7669,13,3,2,6
