NO2(GT),PT08.S4(NO2),T,RH,AH,Day,Month,Year,Hour,Weekday
181.0,1272.0,7.0,73.7,0.7425,21,02,2005,16,0
194.0,1290.0,7.3,70.0,0.7195,21,02,2005,17,0
252.0,1682.0,5.4,80.9,0.7293,21,02,2005,19,0
283.0,1633.0,5.5,79.8,0.7261,21,02,2005,20,0
208.0,1194.0,5.6,74.0,0.6808,21,02,2005,21,0
143.0,1082.0,5.6,71.9,0.6604,21,02,2005,22,0
124.0,1046.0,6.4,70.7,0.6848,21,02,2005,23,0
89.0,1015.0,6.3,70.1,0.6733,22,02,2005,00,1
85.0,1032.0,4.4,80.5,0.6825,22,02,2005,01,1
66.0,963.0,3.9,83.1,0.6787,22,02,2005,02,1
46.0,918.0,3.4,85.4,0.6736,22,02,2005,04,1
60.0,956.0,3.3,84.5,0.6608,22,02,2005,05,1
117.0,1035.0,3.4,84.5,0.664,22,02,2005,06,1
178.0,1180.0,3.4,84.5,0.6677,22,02,2005,07,1
295.0,1523.0,4.1,82.7,0.682,22,02,2005,08,1
255.0,1435.0,6.1,74.0,0.7025,22,02,2005,10,1
201.0,1140.0,9.1,58.4,0.6787,22,02,2005,11,1
208.0,1225.0,11.4,48.9,0.658,22,02,2005,12,1
212.0,1282.0,8.3,64.4,0.7072,22,02,2005,13,1
238.0,1355.0,6.5,71.0,0.6903,22,02,2005,14,1
206.0,1236.0,5.8,72.5,0.6718,22,02,2005,18,1
251.0,1335.0,5.6,71.6,0.6556,22,02,2005,19,1
190.0,1141.0,4.2,77.8,0.6491,22,02,2005,20,1
218.0,1201.0,4.3,79.5,0.6648,22,02,2005,21,1
87.0,951.0,3.9,78.7,0.643,23,02,2005,02,2
70.0,959.0,3.2,82.8,0.6426,23,02,2005,04,2
66.0,912.0,4.2,75.9,0.6311,23,02,2005,06,2
198.0,1114.0,4.3,79.8,0.6706,23,02,2005,09,2
180.0,1004.0,2.8,83.9,0.6326,23,02,2005,11,2
169.0,1020.0,3.9,79.5,0.6482,23,02,2005,12,2
232.0,1244.0,5.7,72.5,0.6686,23,02,2005,14,2
223.0,1243.0,5.6,74.6,0.6826,23,02,2005,15,2
238.0,1254.0,4.9,78.2,0.6826,23,02,2005,17,2
249.0,1289.0,4.8,79.0,0.6845,23,02,2005,18,2
223.0,1317.0,4.8,78.6,0.6826,23,02,2005,19,2
243.0,1264.0,4.2,79.7,0.6647,23,02,2005,21,2
226.0,1212.0,4.3,78.9,0.6621,23,02,2005,22,2
167.0,1053.0,4.2,77.9,0.6479,23,02,2005,23,2
100.0,1023.0,4.0,80.8,0.6666,24,02,2005,02,3
86.0,960.0,2.9,85.3,0.6503,24,02,2005,04,3
131.0,1051.0,3.6,84.4,0.6724,24,02,2005,06,3
170.0,1146.0,3.8,83.8,0.6771,24,02,2005,07,3
267.0,1400.0,4.1,82.5,0.6819,24,02,2005,08,3
269.0,1439.0,3.9,83.9,0.6847,24,02,2005,09,3
244.0,1228.0,4.1,83.9,0.6967,24,02,2005,10,3
232.0,1142.0,4.6,82.0,0.6997,24,02,2005,11,3
196.0,1117.0,5.5,79.5,0.7238,24,02,2005,12,3
195.0,1206.0,6.7,76.2,0.7519,24,02,2005,13,3
189.0,1223.0,7.9,69.0,0.7394,24,02,2005,14,3
212.0,1299.0,8.5,66.3,0.7387,24,02,2005,15,3
267.0,1364.0,7.6,70.8,0.7399,24,02,2005,16,3
262.0,1388.0,7.2,72.4,0.7372,24,02,2005,17,3
270.0,1503.0,6.7,74.2,0.7326,24,02,2005,18,3
260.0,1522.0,6.1,75.8,0.7184,24,02,2005,19,3
227.0,1218.0,5.6,81.2,0.7443,24,02,2005,22,3
192.0,1201.0,5.5,81.5,0.7393,24,02,2005,23,3
202.0,1215.0,5.3,84.1,0.753,25,02,2005,00,4
189.0,1181.0,5.2,83.9,0.7487,25,02,2005,01,4
100.0,1025.0,5.0,82.8,0.7273,25,02,2005,05,4
146.0,1095.0,5.2,80.7,0.7219,25,02,2005,06,4
175.0,1161.0,5.3,80.2,0.7179,25,02,2005,07,4
190.0,1533.0,8.3,67.4,0.7384,25,02,2005,10,4
153.0,1084.0,13.0,40.3,0.6028,25,02,2005,12,4
167.0,1122.0,10.9,44.8,0.5849,25,02,2005,13,4
150.0,1104.0,12.6,38.5,0.5586,25,02,2005,16,4
152.0,1124.0,12.3,38.4,0.5488,25,02,2005,17,4
189.0,1229.0,8.6,48.2,0.5385,25,02,2005,19,4
195.0,1309.0,7.8,50.8,0.5384,25,02,2005,20,4
179.0,1098.0,7.3,52.8,0.5404,25,02,2005,21,4
170.0,1193.0,5.1,68.2,0.6033,25,02,2005,23,4
161.0,1133.0,4.7,69.0,0.5936,26,02,2005,00,5
145.0,1063.0,4.0,69.8,0.5756,26,02,2005,01,5
136.0,1063.0,3.4,71.3,0.5626,26,02,2005,02,5
115.0,947.0,3.8,66.2,0.5359,26,02,2005,05,5
103.0,897.0,4.6,60.5,0.5173,26,02,2005,06,5
108.0,855.0,5.7,54.3,0.5022,26,02,2005,07,5
124.0,926.0,6.2,51.3,0.488,26,02,2005,08,5
124.0,912.0,8.8,45.0,0.5114,26,02,2005,10,5
116.0,909.0,9.6,43.5,0.5202,26,02,2005,11,5
118.0,953.0,9.8,44.1,0.5332,26,02,2005,14,5
108.0,906.0,9.7,45.1,0.5417,26,02,2005,15,5
117.0,961.0,7.4,56.0,0.5797,26,02,2005,17,5
126.0,974.0,6.4,61.7,0.5956,26,02,2005,18,5
157.0,1188.0,7.3,56.7,0.5806,26,02,2005,20,5
161.0,1106.0,7.2,56.7,0.579,26,02,2005,21,5
169.0,1139.0,6.7,59.1,0.5848,26,02,2005,22,5
166.0,1224.0,5.9,62.1,0.5808,26,02,2005,23,5
189.0,1230.0,6.3,60.4,0.5811,27,02,2005,00,6
184.0,1121.0,5.5,60.2,0.5458,27,02,2005,01,6
119.0,979.0,2.8,70.9,0.5383,27,02,2005,04,6
77.0,949.0,1.6,74.3,0.5168,27,02,2005,06,6
112.0,955.0,1.4,76.3,0.5261,27,02,2005,07,6
118.0,949.0,2.5,69.5,0.5172,27,02,2005,08,6
124.0,956.0,3.7,64.8,0.5208,27,02,2005,09,6
144.0,1053.0,7.8,49.9,0.5307,27,02,2005,10,6
128.0,972.0,11.2,37.1,0.4936,27,02,2005,11,6
120.0,884.0,12.6,30.6,0.446,27,02,2005,12,6
131.0,868.0,10.3,32.9,0.4131,27,02,2005,13,6
82.0,803.0,8.8,40.0,0.4538,27,02,2005,15,6
111.0,791.0,7.9,38.9,0.4141,27,02,2005,17,6
155.0,884.0,6.0,42.0,0.3962,27,02,2005,19,6
105.0,793.0,4.5,48.0,0.4085,27,02,2005,22,6
119.0,870.0,4.3,48.6,0.4069,27,02,2005,23,6
150.0,878.0,4.0,50.0,0.4115,28,02,2005,00,0
94.0,797.0,4.0,52.9,0.4338,28,02,2005,01,0
56.0,755.0,4.0,51.0,0.42,28,02,2005,02,0
28.0,667.0,3.8,48.0,0.3879,28,02,2005,04,0
25.0,669.0,3.6,50.3,0.4022,28,02,2005,05,0
31.0,684.0,2.8,52.6,0.3972,28,02,2005,06,0
111.0,837.0,2.7,50.5,0.3804,28,02,2005,08,0
122.0,842.0,2.7,49.4,0.3714,28,02,2005,09,0
115.0,780.0,3.3,45.2,0.354,28,02,2005,10,0
123.0,744.0,3.1,43.3,0.3354,28,02,2005,11,0
119.0,726.0,3.7,38.8,0.3123,28,02,2005,12,0
125.0,757.0,4.0,36.8,0.3016,28,02,2005,13,0
111.0,673.0,3.4,32.4,0.2563,28,02,2005,15,0
114.0,699.0,3.3,33.1,0.2592,28,02,2005,16,0
114.0,716.0,2.6,35.1,0.2618,28,02,2005,17,0
141.0,885.0,1.6,37.9,0.2645,28,02,2005,19,0
90.0,655.0,1.1,35.4,0.2382,28,02,2005,22,0
79.0,621.0,1.0,34.3,0.2292,28,02,2005,23,0
69.0,642.0,1.0,37.4,0.2487,01,03,2005,00,0
60.0,640.0,0.7,41.2,0.2693,01,03,2005,01,0
27.0,551.0,-0.1,37.5,0.2326,01,03,2005,04,0
30.0,561.0,-0.3,38.4,0.2347,01,03,2005,05,0
84.0,652.0,-0.6,41.4,0.2478,01,03,2005,07,0
147.0,839.0,-0.2,40.2,0.2478,01,03,2005,08,0
109.0,660.0,3.1,29.1,0.224,01,03,2005,11,0
94.0,684.0,3.1,31.0,0.2386,01,03,2005,13,0
102.0,709.0,3.2,30.8,0.2399,01,03,2005,14,0
107.0,701.0,3.3,31.5,0.2464,01,03,2005,15,0
113.0,710.0,4.1,28.6,0.2363,01,03,2005,16,0
110.0,708.0,3.9,29.2,0.2378,01,03,2005,17,0
116.0,815.0,1.9,35.0,0.2494,01,03,2005,18,0
148.0,887.0,1.8,35.4,0.2497,01,03,2005,19,0
156.0,935.0,1.4,36.5,0.2503,01,03,2005,20,0
159.0,796.0,0.8,36.3,0.2388,01,03,2005,21,0
110.0,669.0,0.3,31.9,0.2031,01,03,2005,23,0
102.0,637.0,0.2,30.2,0.191,02,03,2005,00,3
67.0,605.0,-0.1,31.9,0.1975,02,03,2005,02,3
75.0,669.0,-1.4,44.9,0.2536,02,03,2005,04,3
73.0,698.0,-1.3,46.3,0.2635,02,03,2005,05,3
150.0,1056.0,-1.9,51.4,0.2801,02,03,2005,08,3
169.0,1072.0,-0.5,45.9,0.2763,02,03,2005,09,3
181.0,922.0,4.6,32.5,0.2783,02,03,2005,10,3
187.0,942.0,7.5,24.3,0.2528,02,03,2005,11,3
146.0,767.0,9.6,18.8,0.2246,02,03,2005,12,3
131.0,764.0,9.3,18.4,0.2157,02,03,2005,13,3
178.0,885.0,11.6,15.3,0.2086,02,03,2005,17,3
240.0,1325.0,7.2,25.6,0.2611,02,03,2005,19,3
199.0,1054.0,5.1,36.4,0.323,02,03,2005,21,3
170.0,936.0,4.8,39.6,0.344,02,03,2005,22,3
153.0,905.0,5.0,39.6,0.3479,02,03,2005,23,3
117.0,884.0,3.8,45.9,0.3728,03,03,2005,02,3
119.0,947.0,3.4,56.3,0.4455,03,03,2005,04,3
108.0,1001.0,2.9,67.9,0.5183,03,03,2005,05,3
121.0,1063.0,2.8,74.1,0.5618,03,03,2005,06,3
136.0,1120.0,2.9,75.6,0.5742,03,03,2005,07,3
211.0,1406.0,5.9,50.2,0.4706,03,03,2005,09,3
186.0,1069.0,7.3,39.4,0.4035,03,03,2005,10,3
177.0,1155.0,3.6,75.9,0.6055,03,03,2005,11,3
150.0,1088.0,5.3,69.2,0.6213,03,03,2005,13,3
148.0,1107.0,6.1,66.0,0.6255,03,03,2005,14,3
151.0,1115.0,6.0,70.1,0.6577,03,03,2005,15,3
151.0,1147.0,6.3,72.1,0.6907,03,03,2005,16,3
165.0,1252.0,6.3,75.7,0.7252,03,03,2005,17,3
197.0,1510.0,5.6,80.4,0.7382,03,03,2005,18,3
228.0,1539.0,4.9,82.4,0.7201,03,03,2005,19,3
196.0,1488.0,4.3,84.0,0.7051,03,03,2005,20,3
192.0,1331.0,4.3,83.6,0.7025,03,03,2005,21,3
154.0,1173.0,4.1,81.2,0.6721,04,03,2005,01,6
138.0,1108.0,3.9,80.9,0.6613,04,03,2005,02,6
92.0,912.0,4.5,65.1,0.5547,04,03,2005,04,6
103.0,993.0,4.0,75.2,0.6161,04,03,2005,05,6
117.0,1049.0,3.7,76.4,0.6164,04,03,2005,06,6
139.0,1180.0,3.1,77.3,0.5985,04,03,2005,07,6
167.0,1497.0,3.7,74.4,0.5992,04,03,2005,08,6
216.0,1432.0,6.5,60.9,0.5919,04,03,2005,10,6
192.0,1435.0,7.6,59.8,0.6245,04,03,2005,11,6
188.0,1399.0,8.6,57.6,0.6471,04,03,2005,12,6
189.0,1493.0,10.9,52.4,0.6826,04,03,2005,13,6
192.0,1443.0,12.3,48.3,0.6871,04,03,2005,14,6
194.0,1411.0,12.5,43.4,0.6298,04,03,2005,15,6
217.0,1401.0,11.9,42.3,0.5902,04,03,2005,16,6
178.0,1392.0,12.3,41.2,0.5867,04,03,2005,17,6
183.0,1327.0,10.8,48.1,0.6235,04,03,2005,18,6
189.0,1336.0,8.9,52.5,0.5996,04,03,2005,19,6
153.0,1049.0,6.9,60.0,0.5977,04,03,2005,22,6
156.0,1104.0,6.6,61.3,0.5995,04,03,2005,23,6
172.0,1070.0,6.3,59.8,0.5761,05,03,2005,00,1
136.0,974.0,4.4,63.9,0.5385,05,03,2005,04,1
110.0,948.0,4.2,62.5,0.5191,05,03,2005,05,1
128.0,989.0,3.1,68.6,0.5302,05,03,2005,06,1
132.0,866.0,4.6,54.6,0.4682,05,03,2005,07,1
156.0,1034.0,5.0,54.5,0.4788,05,03,2005,08,1
185.0,1112.0,7.0,48.1,0.4847,05,03,2005,09,1
121.0,866.0,10.0,37.7,0.4643,05,03,2005,10,1
117.0,955.0,13.0,30.3,0.452,05,03,2005,11,1
133.0,929.0,14.0,28.1,0.4476,05,03,2005,12,1
162.0,1035.0,13.4,29.0,0.4436,05,03,2005,14,1
132.0,966.0,13.5,28.3,0.4374,05,03,2005,15,1
162.0,1015.0,13.0,29.7,0.442,05,03,2005,16,1
156.0,1176.0,8.6,56.3,0.6312,05,03,2005,18,1
177.0,1205.0,8.5,57.9,0.6435,05,03,2005,19,1
185.0,1284.0,7.8,63.4,0.6735,05,03,2005,20,1
166.0,1197.0,6.5,74.7,0.7248,05,03,2005,22,1
152.0,1171.0,6.5,73.9,0.7224,05,03,2005,23,1
170.0,1220.0,6.8,72.1,0.7143,06,03,2005,00,4
160.0,998.0,7.0,60.0,0.6055,06,03,2005,01,4
100.0,826.0,7.2,47.8,0.487,06,03,2005,02,4
57.0,810.0,6.8,52.9,0.5245,06,03,2005,04,4
32.0,788.0,5.8,59.4,0.5502,06,03,2005,06,4
72.0,833.0,5.5,58.3,0.529,06,03,2005,07,4
79.0,829.0,7.3,48.7,0.5007,06,03,2005,09,4
85.0,792.0,11.2,33.8,0.449,06,03,2005,11,4
96.0,787.0,14.8,23.7,0.3945,06,03,2005,13,4
113.0,990.0,13.1,26.6,0.399,06,03,2005,14,4
146.0,850.0,12.0,27.7,0.3885,06,03,2005,16,4
167.0,916.0,11.5,30.1,0.4067,06,03,2005,17,4
162.0,1036.0,10.1,33.2,0.4115,06,03,2005,18,4
194.0,942.0,8.6,38.1,0.4282,06,03,2005,19,4
185.0,926.0,8.0,41.2,0.4433,06,03,2005,20,4
158.0,905.0,7.5,43.8,0.4551,06,03,2005,21,4
157.0,903.0,6.1,46.3,0.4394,06,03,2005,23,4
141.0,836.0,5.6,45.5,0.4187,07,03,2005,00,6
34.0,730.0,5.2,57.2,0.5094,07,03,2005,04,6
99.0,827.0,5.6,51.3,0.4712,07,03,2005,07,6
165.0,941.0,5.9,45.4,0.4244,07,03,2005,08,6
168.0,978.0,6.9,41.3,0.4145,07,03,2005,09,6
169.0,910.0,8.6,34.2,0.3834,07,03,2005,10,6
162.0,811.0,9.6,27.7,0.3308,07,03,2005,11,6
136.0,779.0,10.2,25.6,0.3181,07,03,2005,13,6
124.0,788.0,10.0,25.2,0.3079,07,03,2005,14,6
204.0,985.0,7.9,28.0,0.2999,07,03,2005,18,6
209.0,1148.0,6.9,30.7,0.3066,07,03,2005,19,6
224.0,1137.0,6.1,33.3,0.3152,07,03,2005,20,6
174.0,865.0,4.2,40.9,0.3417,07,03,2005,22,6
181.0,924.0,3.9,43.5,0.3538,07,03,2005,23,6
157.0,868.0,3.0,47.7,0.3658,08,03,2005,00,2
154.0,918.0,2.5,52.1,0.3855,08,03,2005,01,2
101.0,807.0,0.5,59.4,0.3841,08,03,2005,04,2
114.0,820.0,1.4,56.8,0.3903,08,03,2005,05,2
134.0,846.0,0.9,58.4,0.388,08,03,2005,06,2
144.0,931.0,0.3,61.0,0.3881,08,03,2005,07,2
182.0,1360.0,0.9,59.1,0.3913,08,03,2005,08,2
223.0,1599.0,4.1,47.9,0.3959,08,03,2005,09,2
219.0,1265.0,7.7,34.6,0.3652,08,03,2005,10,2
215.0,1091.0,10.9,25.7,0.3341,08,03,2005,11,2
191.0,864.0,13.7,17.4,0.2715,08,03,2005,12,2
162.0,882.0,14.0,16.8,0.2672,08,03,2005,13,2
165.0,988.0,14.1,17.0,0.2729,08,03,2005,14,2
171.0,920.0,15.0,15.8,0.2678,08,03,2005,15,2
164.0,926.0,16.5,14.9,0.2775,08,03,2005,16,2
168.0,957.0,15.8,16.7,0.2972,08,03,2005,17,2
204.0,1222.0,13.2,23.9,0.3597,08,03,2005,18,2
242.0,1499.0,11.0,33.8,0.4436,08,03,2005,19,2
215.0,1198.0,8.5,42.4,0.4716,08,03,2005,21,2
206.0,1055.0,7.5,44.0,0.4564,08,03,2005,22,2
167.0,954.0,6.6,46.0,0.4505,08,03,2005,23,2
145.0,949.0,5.5,49.6,0.4526,09,03,2005,00,5
133.0,927.0,4.9,52.2,0.4567,09,03,2005,01,5
117.0,887.0,4.6,53.5,0.4584,09,03,2005,02,5
90.0,893.0,3.8,56.8,0.4614,09,03,2005,04,5
120.0,959.0,2.0,64.9,0.4657,09,03,2005,06,5
141.0,1061.0,2.0,65.3,0.4688,09,03,2005,07,5
190.0,1497.0,3.3,61.6,0.4829,09,03,2005,08,5
215.0,1685.0,5.7,52.5,0.4851,09,03,2005,09,5
235.0,1261.0,10.5,38.9,0.4926,09,03,2005,11,5
121.0,1216.0,17.3,34.5,0.6728,09,03,2005,15,5
114.0,1271.0,18.0,33.1,0.6779,09,03,2005,17,5
168.0,1520.0,14.6,41.0,0.6792,09,03,2005,18,5
207.0,1747.0,12.8,46.2,0.6794,09,03,2005,19,5
199.0,1724.0,11.5,53.9,0.7312,09,03,2005,20,5
192.0,1606.0,10.6,58.8,0.7512,09,03,2005,21,5
137.0,1161.0,8.3,64.2,0.7071,09,03,2005,23,5
123.0,1130.0,7.8,65.5,0.6961,10,03,2005,00,0
109.0,1070.0,7.5,65.9,0.6868,10,03,2005,01,0
94.0,1034.0,4.0,80.9,0.667,10,03,2005,04,0
95.0,1020.0,4.2,79.1,0.6611,10,03,2005,05,0
101.0,1020.0,5.3,73.2,0.6577,10,03,2005,06,0
100.0,1143.0,4.3,76.1,0.6395,10,03,2005,07,0
150.0,1606.0,4.8,74.6,0.647,10,03,2005,08,0
168.0,1620.0,7.5,64.5,0.6702,10,03,2005,09,0
199.0,1372.0,11.7,49.3,0.6772,10,03,2005,10,0
168.0,1308.0,14.7,41.2,0.6857,10,03,2005,11,0
161.0,1258.0,17.4,33.2,0.6535,10,03,2005,12,0
145.0,1082.0,19.1,18.1,0.3955,10,03,2005,14,0
148.0,1016.0,19.5,15.3,0.3431,10,03,2005,15,0
131.0,901.0,20.2,14.4,0.337,10,03,2005,16,0
163.0,1186.0,16.5,21.6,0.4012,10,03,2005,18,0
219.0,1295.0,14.5,18.3,0.2996,10,03,2005,19,0
245.0,1458.0,12.8,22.8,0.3364,10,03,2005,20,0
229.0,1233.0,11.5,35.9,0.4862,10,03,2005,21,0
184.0,985.0,9.5,34.6,0.411,10,03,2005,22,0
151.0,922.0,8.3,38.2,0.4203,10,03,2005,23,0
133.0,949.0,7.7,41.7,0.4387,11,03,2005,00,3
111.0,887.0,5.7,49.4,0.4551,11,03,2005,02,3
90.0,864.0,5.7,50.1,0.4629,11,03,2005,03,3
91.0,912.0,4.4,56.4,0.4761,11,03,2005,04,3
89.0,870.0,4.9,55.2,0.4807,11,03,2005,05,3
89.0,908.0,4.5,56.3,0.48,11,03,2005,06,3
189.0,1581.0,7.1,50.0,0.5067,11,03,2005,09,3
211.0,1399.0,11.1,38.4,0.5066,11,03,2005,10,3
162.0,1162.0,17.2,30.6,0.5949,11,03,2005,12,3
182.0,1404.0,18.8,31.8,0.6853,11,03,2005,14,3
180.0,1319.0,19.3,29.9,0.6604,11,03,2005,15,3
156.0,1252.0,18.8,31.5,0.6752,11,03,2005,16,3
168.0,1211.0,18.2,28.1,0.5817,11,03,2005,17,3
181.0,1349.0,16.0,35.3,0.6356,11,03,2005,18,3
226.0,1661.0,13.8,43.6,0.6825,11,03,2005,19,3
222.0,1350.0,12.8,49.3,0.7277,11,03,2005,21,3
151.0,1156.0,10.6,55.9,0.7138,11,03,2005,23,3
174.0,1157.0,10.3,55.9,0.7014,12,03,2005,00,5
145.0,1077.0,10.2,55.8,0.6927,12,03,2005,01,5
147.0,1113.0,10.0,57.3,0.7015,12,03,2005,02,5
134.0,1113.0,10.2,57.9,0.7191,12,03,2005,03,5
85.0,1027.0,10.3,59.4,0.7459,12,03,2005,04,5
65.0,1056.0,9.2,75.3,0.8764,12,03,2005,06,5
84.0,1074.0,9.4,73.1,0.8621,12,03,2005,07,5
145.0,1177.0,15.1,48.6,0.8266,12,03,2005,12,5
128.0,1105.0,18.0,35.4,0.7233,12,03,2005,13,5
129.0,1167.0,17.9,35.3,0.7184,12,03,2005,14,5
114.0,1115.0,17.6,35.5,0.7065,12,03,2005,16,5
156.0,1208.0,15.6,40.0,0.7018,12,03,2005,18,5
201.0,1415.0,13.2,51.4,0.776,12,03,2005,20,5
221.0,1350.0,12.0,56.1,0.7832,12,03,2005,21,5
157.0,1130.0,11.6,54.7,0.7454,12,03,2005,22,5
114.0,1070.0,12.0,53.3,0.7472,12,03,2005,23,5
107.0,1044.0,12.5,55.4,0.7999,13,03,2005,00,6
113.0,1071.0,12.3,56.0,0.7958,13,03,2005,01,6
118.0,1069.0,12.4,53.4,0.7669,13,03,2005,02,6
63.0,1006.0,13.2,49.7,0.7503,13,03,2005,04,6
61.0,1004.0,12.3,55.9,0.7966,13,03,2005,05,6
120.0,1018.0,12.9,50.4,0.7448,13,03,2005,08,6
112.0,1060.0,12.9,49.9,0.7406,13,03,2005,09,6
148.0,1134.0,13.9,47.3,0.7479,13,03,2005,10,6
159.0,1345.0,14.2,57.8,0.9292,13,03,2005,13,6
110.0,1103.0,17.2,46.2,0.8989,13,03,2005,14,6
82.0,1109.0,19.9,36.6,0.8406,13,03,2005,15,6
102.0,1158.0,19.7,37.1,0.8399,13,03,2005,16,6
119.0,1157.0,19.0,37.4,0.8122,13,03,2005,17,6
135.0,1234.0,16.4,43.5,0.8055,13,03,2005,18,6
215.0,1520.0,15.1,49.8,0.8458,13,03,2005,19,6
172.0,1204.0,14.6,51.6,0.8508,13,03,2005,21,6
168.0,1217.0,13.2,55.6,0.8412,13,03,2005,23,6
134.0,1085.0,13.2,55.9,0.8465,14,03,2005,00,0
122.0,1178.0,11.7,62.1,0.8535,14,03,2005,01,0
90.0,1084.0,8.9,71.9,0.8202,14,03,2005,04,0
85.0,1090.0,8.4,74.5,0.8241,14,03,2005,05,0
103.0,1139.0,9.2,71.0,0.8299,14,03,2005,06,0
163.0,1543.0,10.8,64.4,0.8328,14,03,2005,08,0
155.0,1763.0,11.7,61.7,0.8483,14,03,2005,09,0
170.0,1349.0,13.7,51.9,0.8106,14,03,2005,10,0
141.0,1157.0,16.3,43.5,0.7988,14,03,2005,11,0
123.0,1182.0,17.9,38.8,0.7883,14,03,2005,12,0
124.0,1197.0,19.3,35.5,0.7876,14,03,2005,13,0
126.0,1249.0,20.1,32.9,0.7672,14,03,2005,14,0
128.0,1222.0,20.0,33.0,0.7625,14,03,2005,15,0
158.0,1308.0,20.2,32.2,0.7526,14,03,2005,16,0
225.0,1799.0,17.9,37.6,0.7624,14,03,2005,18,0
227.0,1904.0,15.9,47.9,0.8573,14,03,2005,20,0
158.0,1291.0,13.7,58.5,0.9146,14,03,2005,22,0
149.0,1280.0,12.7,62.8,0.9198,14,03,2005,23,0
140.0,1175.0,12.2,65.0,0.9193,15,03,2005,00,1
69.0,1062.0,11.1,66.1,0.8738,15,03,2005,02,1
72.0,1063.0,10.1,69.8,0.8619,15,03,2005,03,1
59.0,1002.0,10.1,64.5,0.7968,15,03,2005,05,1
161.0,1297.0,21.0,30.6,0.7508,15,03,2005,12,1
143.0,1264.0,22.1,27.6,0.7254,15,03,2005,13,1
142.0,1234.0,22.2,25.5,0.6752,15,03,2005,14,1
146.0,1262.0,23.6,23.2,0.6665,15,03,2005,15,1
166.0,1292.0,23.6,22.9,0.6571,15,03,2005,16,1
196.0,1611.0,20.3,29.7,0.6973,15,03,2005,18,1
248.0,2028.0,16.4,41.9,0.7759,15,03,2005,20,1
233.0,1615.0,14.9,47.6,0.8003,15,03,2005,21,1
174.0,1227.0,13.8,49.6,0.7793,15,03,2005,22,1
134.0,1144.0,11.8,56.9,0.7836,16,03,2005,00,2
123.0,1087.0,11.4,58.0,0.7818,16,03,2005,01,2
111.0,1054.0,11.3,58.0,0.7742,16,03,2005,02,2
93.0,1021.0,10.7,59.6,0.7673,16,03,2005,03,2
97.0,1026.0,9.0,65.4,0.7532,16,03,2005,04,2
86.0,1008.0,8.0,68.9,0.7402,16,03,2005,05,2
99.0,1054.0,7.6,69.2,0.7238,16,03,2005,07,2
129.0,1293.0,8.7,64.3,0.7257,16,03,2005,08,2
161.0,1809.0,11.7,54.3,0.7459,16,03,2005,09,2
200.0,1376.0,19.3,34.7,0.7681,16,03,2005,11,2
173.0,1249.0,26.1,20.8,0.6959,16,03,2005,13,2
169.0,1192.0,26.8,17.9,0.6249,16,03,2005,14,2
211.0,1188.0,28.8,15.1,0.5877,16,03,2005,16,2
210.0,1350.0,27.9,15.6,0.5782,16,03,2005,17,2
193.0,1408.0,24.1,20.6,0.6075,16,03,2005,18,2
227.0,1682.0,21.0,28.0,0.6904,16,03,2005,19,2
223.0,1677.0,18.4,38.8,0.8152,16,03,2005,20,2
194.0,1357.0,15.5,45.0,0.7895,16,03,2005,22,2
111.0,1087.0,13.3,51.4,0.7821,17,03,2005,01,3
104.0,1056.0,12.6,53.7,0.7793,17,03,2005,02,3
81.0,1016.0,10.1,61.9,0.7631,17,03,2005,04,3
69.0,983.0,9.8,61.8,0.7523,17,03,2005,05,3
123.0,1178.0,7.9,68.4,0.7324,17,03,2005,07,3
166.0,1647.0,9.5,62.6,0.7444,17,03,2005,08,3
217.0,1490.0,16.9,40.3,0.7717,17,03,2005,10,3
196.0,1296.0,20.8,31.3,0.7617,17,03,2005,11,3
189.0,1273.0,24.3,24.7,0.7407,17,03,2005,12,3
161.0,1312.0,27.1,21.7,0.7636,17,03,2005,14,3
158.0,1271.0,28.3,17.9,0.6769,17,03,2005,15,3
161.0,1277.0,27.8,20.0,0.7378,17,03,2005,16,3
147.0,1158.0,26.2,19.4,0.6491,17,03,2005,17,3
165.0,1353.0,22.7,24.4,0.6661,17,03,2005,18,3
214.0,1518.0,20.2,29.3,0.686,17,03,2005,19,3
228.0,1690.0,17.3,35.2,0.6907,17,03,2005,20,3
188.0,1224.0,14.6,44.5,0.7337,17,03,2005,22,3
173.0,1185.0,13.7,48.6,0.7555,17,03,2005,23,3
134.0,1093.0,11.9,53.4,0.7414,18,03,2005,01,4
132.0,1099.0,10.4,58.4,0.7367,18,03,2005,02,4
117.0,1048.0,8.9,63.5,0.7268,18,03,2005,03,4
103.0,1033.0,8.2,65.9,0.7168,18,03,2005,04,4
99.0,1002.0,7.7,67.1,0.7074,18,03,2005,05,4
106.0,1038.0,7.2,68.6,0.6978,18,03,2005,06,4
113.0,1110.0,7.5,66.7,0.6943,18,03,2005,07,4
141.0,1467.0,8.7,61.6,0.696,18,03,2005,08,4
180.0,1822.0,12.0,51.0,0.7131,18,03,2005,09,4
192.0,1542.0,15.4,42.5,0.7379,18,03,2005,10,4
187.0,1405.0,18.8,33.5,0.7186,18,03,2005,11,4
160.0,1208.0,25.0,23.4,0.7301,18,03,2005,14,4
177.0,1323.0,25.9,21.9,0.7209,18,03,2005,15,4
212.0,1366.0,25.1,21.8,0.6854,18,03,2005,17,4
225.0,1495.0,22.1,25.6,0.6728,18,03,2005,18,4
